Date,Content,prediction
2021-10-31 07:25:38,sekedar saran tolong di tambahin sl dan tp trimakasih,2
2021-10-31 03:50:12,puasss,1
2021-10-30 08:43:50,bintang  dulu  nanti kalau sudah kaya baru tambah in bintang ,1
2021-10-29 14:08:01,kapan rilis koin racca min   ,1
2021-10-29 09:57:13,deposit saya sudah  hari lebih gak masuk masuk,1
2021-10-29 07:18:51,server jelek sering eror  tidak ada inovasi,0
2021-10-29 07:06:34,why we cant login  we save all pasword in my mobile auto save in google never wrong ,0
2021-10-29 06:32:52,solved  aneh saya sudah setting take profit  sell di harga  xxx  ketika saya cek history harga  padahal sdah melewati  xxx saya sudah pastikan waktunya  seharusnya sdah ke sell  tp skg harga malah turun lagi  kalau kayak gini ya rugi  ternyata pendingnya lama     jam,0
2021-10-29 00:24:20,verifikasinya lemot bukanya,1
2021-10-29 00:16:51,mohon kedepanya lebih diperbaiki,2
2021-10-29 00:10:22,lama banget koin koin yg lain bisa di akses  jadi telat beli ,1
2021-10-28 15:38:54,ndk taok ntan,1
2021-10-28 15:26:08,oke sih baik baik aja hanya sering error,0
2021-10-28 14:31:54,deposit via shopee pay pakai qr code  harusnya bisa cepat  ini malah gak masuk masuk udah lebih dari  jam  csnya ditanyapun gk ada tindakan solutif diminta nunggu  jam  setelah  jam gk masuk  diminta tunggu lagi  jam  bukti transaksi juga sudah sya lampirkan  kenapa layanannya seburuk ini ,1
2021-10-28 13:52:07,saya pengguna baru indodax saya baru pertama kali top up tapi kenapa gak masuk masuk yaa ,1
2021-10-28 12:35:24,banyak bugs,2
2021-10-28 12:14:03,ini gimana min     saya widrrwl dri apk ini ke bank  skrng udah lewat  hari kerja belum succes t masih infrogres terus   ,1
2021-10-28 11:41:30,saya turunkan bintang lagi  karena tidak stabil jaringan harus yg bener kuat  kalo di tokocrypto dengan jaringan yg sama cepet jual belinya  rugi kalo gini terus,1
2021-10-28 10:48:23,kok eror su,0
2021-10-28 09:34:01,tolong diperbaiki untuk servernya masa mau buy loadingnya sangat lama,2
2021-10-28 09:01:48,deposit menggunakan qris tidak masuk tolong ,1
2021-10-28 07:21:41,masih tahap lihat dan belajar   nnt ditambah lagi,2
2021-09-09 07:07:10,sering gangguan klo mo serok   ,1
2021-10-28 07:18:59,perbaiki lagi  sy daftarkan no di hp lain  kode otp sdh masuk tp susah ditulis di hp yg sy instal indodax,1
2021-10-28 01:02:01,selalu minta kode pin seperti baru login  sungguh tidak nyaman ,1
2021-09-20 01:30:59,woiii servernya benerin dong    parah yeee kalo lg shiba ngepump error truuss  sueee,0
2020-10-09 20:23:14,kenapa sich indodax eror terus,0
,susah  transaksi lambat,0
2021-10-27 12:40:37,membatalkan rencana jual yg sudah di terapkan lgi ngga bisa kah soalnya mau sclaping nih lgi error  kah indodax ,1
2021-10-27 12:00:10,server buruk  selalu error kalo pas ada koin lagi harga tinggi  parah ,0
2021-10-27 08:01:56,kok error sih tolong di perbaiki,1
2021-10-27 07:16:19,semakin di perbaharui semakin loading,0
2021-10-27 07:09:40,sering lag klau ada koin pump,0
2021-10-27 01:40:20,fucm,1
2021-10-27 01:14:29,kirim dari metamask lama bgt masuk nya  kalo depo pake rekening ae cepet   tingkatin kualitas kecepatannya min ,1
2021-10-27 00:23:03,belum ada                                                                            ,1
2021-10-26 13:54:14,sinyal bagus  tp mau update gk bisa terus,2
2021-10-26 13:43:34,pas market lagi bagus malah ngak bisa sel  failed terus hmm,2
2021-10-18 15:33:12,mohon untuk proses verivikasi dipercepat  pengalaman saya agak tidak mengenakan karena harus menunggu lama,1
2021-10-26 02:31:01,mohon bantuannya kenapa vertifikasi ku selalu gagal padahal semua bio data sudah saya isi🙏🥺,1
2021-10-25 13:33:52,sering lelet kadang sudahhh time limit tapi coin gak kebeli    kalau malam jugaaa kadang tambah lelet,2
2021-10-25 08:07:53,bagus tapi untuk wd fee nya jangan terlalu mahal,2
2021-10-25 00:03:17,biaya withdraw terlalu mahal,0
2021-10-24 14:58:47,disuruh update  malah g bisa diupdate   jadi g bisa ttansaksi donk,0
2021-10-24 14:09:17,malam min   maaf saya mau tanya   limit order ko tidak berfungsi dengan baik ya  ,1
2021-10-24 06:41:16,harus nunggu  bulan baru bisa daftar    kelamaan anjr,0
2021-10-24 00:53:10,lebih tingkatkan pelayanan,2
2021-10-24 00:29:37,ok,1
2021-10-24 00:12:37,masih coba trading,2
2021-10-23 06:44:11,saya jual aset pake limit  tapi setelah sampe ke angka limit masih belom terjual juga seharusnya otomatis tolong di perbaiki pitur limit order karna sering eror,0
2021-10-23 06:32:33,biaya untuk penarikan sangat membengongkan 🤭,2
2021-10-23 00:12:58,trading view atau barchat nya gak bisa kebuka    min,2
2021-10-22 12:59:16,min  depo saya sampai sekarang belum masuk juga  biasanya langsung masuk  sudah x lho kayak gini  hubungi lewat live chat udah nunggu lama malah keputus terus  tolong diproses sekarang  saya gak mau tau  karena udah x ,1
2021-10-22 06:41:45,tolong lag nya  sedikit masukan untuk biaya penarikan tolong dikurangi dikit  karna pemain awam biasanya lebih mentingin profit dikit buat kebutuhan  penarikan sama biayanya hampir mahal biayanya  full star setelah lebih baik  trima kasih,2
2021-10-22 00:16:24,sebenarnya aplikasinya dah bagus  saran aja kalau bisa grafik  kendel stik   jual dan beli langsung d exekusi sehingga tidak perlu order dulu yg mengakibatkan lambatnya transaksi,2
2021-10-21 12:16:23,chat room erorr,0
2021-10-21 12:10:56,ayoh coba,1
2021-10-21 06:55:31,salam cs indodax    sy ingin bertanya sy memiliki indodax di email sy   trs bisa kah bitcoin yg di email di pindah kan ke indodax,1
2021-10-21 06:24:42,aplikasi menurut saya sudah bagus  cuma potonganya kayak gajah  kasian yg punya modal minim,2
2021-10-21 04:49:49,servernya down kah atau apa nih kok gak bisa buat buy bintangnya  dulu kalau udah gak down aq kasih  bintang,2
2021-12-01 06:38:39,kenapa withdraw busd saya sampai saat ini belum masuk juga  saya harus melapor kemana lagi di email juga tidak dibalas  saya harus datang ke kantor  ini dana yg saya kirim besar,1
2021-11-28 12:07:56,mau tanya akun terkunci karena nomor hp hilang  terus lupa nomor hp masukkan nomor baru dan ktp tapi kok ktpnya gak bisa terkirim padahal koneksi lancar  tolong dibantu   nb  device redmi note  pro  thx,1
2021-11-24 00:48:06,semoga di percepat deposito dan whitdraw bosku    kami  untuk kerja yang pepersonal    di pertahankan aplikasih ini    berapa tahun kedepan bos arus di res pon    untuk keluahan    pelangan   dan cinta indodax    arus bisa di percaya     butikan indodax   trading investasi   bukan main main semata    buat lah kami banga sm kmu   dan sukses selalu   amin    dan berkah    gak ada tipu tipu ,2
2021-11-19 14:53:01,perbaiki lah bos aplikasi nya     setiap ada aktivitas besar   kenapa erorr    jangan sampai pelanggan anda lari ke toko sebelah     jangan biaya admin ny aja bos yg di utamaain    aplikasi nya di maintenance perbaharui bos,1
2021-11-20 10:59:02,terlalu membebani untuk system tax nya kalo buy ga pending ga masalah  lah udah pending lama eh masih aja kena tax hmmm mohon ditinjau ulang untuk system tax dan buy sellnya agar tidak mengecewakan customer,1
2021-11-23 02:57:03,saya beri bintang  karena ada hal yang menurut pribadi saya terlalu banyak biaya admin  deposit kena biaya  beli kena biaya  jual kena biaya  tarik juga kena biaya ,0
2021-11-07 12:18:26,ya untuk skrang udah lmyan sih indodax  untuk kedepannya kasih fitur stop loss biar gak was was kalau trading  ow iya jgan sering  maintenance kalau harga koin lagi turun sering bgt kecewa sama maintenance  yg gak jelas,0
2021-11-20 15:02:39,mohon pencerahan  dri tdi malam mau login ke indodax ko malah di suruh ferivikasi   tidak sprti biasanya ferivikasi apa   kode masuk lewat sms mo d masukin kemana   login lewat website ya ga bsa  gmna solusinya    trmksh,1
2021-11-16 00:32:18,sementara  dulu   tolong untuk fee wd nya di sesuaikan pengambilan  fee rbu terlalu berat min  untuk pemain kecil   sinyal juga di tingkat kan lagi  sering nyangkut padahal jaringan sinyal full   tambahin coin yang lagi populer tolong di respon dan di perbaiki lagi,1
2021-11-16 00:10:00,overall apk bagus tampilan oke dan simple yang sangat di sayangkan fee withdraw nya itu loh yang gede banget beda jauh sama apk sebelah  coba untuk kedepanya di rencakan pengurangan potongan fee nya,2
2021-10-14 23:50:43,lumayan  hanya perlu  hal   harga fee k cukup mahal mengingat jumlah pengguna indodax yang mencapai jutaan orang   terus bertambah  jadi turunkanlah   beri notifikasi untuk proses jual beli di order book yang berhasil dieksekusi ,2
2021-11-16 00:40:09,terkadang setiap kali mau proses jual beli  tidak bisa langsung terproses dan akhirnya urung terjual atau dibeli  dan kalau bisa  untuk notifikasi alarm diberikan suara agar bisa terdengar ,1
2021-11-13 00:14:58,buat develop  tolong fitur stop loss jangan cuman di coin xrp  kalau bisa di semua koin  biar trader ga kepikiran setiap open posisi  lengkapi dengan short selling juga lah kalo bisa ,1
2021-11-05 04:45:26,sangat mudah digunakan  namun kekurangan nya ada di chart  mohon untuk lebih bisa ditingkatkan karna kami tidak selalu menggunakan laptop atau komputer untuk trading  trims,2
2021-10-03 09:43:19,aplikasi yang bagus sangat membantu untuk melihat kondisi harga pasaran koin   namun kalau bisa dan mohon dipertimbangkan untuk fee boleh dikurangin karena jika seperti saya yang hanya modal kecil dan keuntungannya juga tidak seberapa malah terberat kan dengan fee yang terlalu banyak saya rasa   kalau bisa untuk dibawah jutaan feenya diperkecil terimakasih 🙏,2
2021-10-29 01:02:03,minta tolong di review lg utk fee nya yg terlalu besar  mau cuan hrs nutup fee nya nih  maintenance perlu d jaga  sell maupun buy hrs gercep jgn lemot   sya masih selalu setia ma indodax nih,2
2021-10-19 06:58:29,mudah mudahan update tambah joss 😀  fitur depo via bni kok nggak ada lagi   bahkan via atm bca juga susah bahkan nggak bisa ,2
2021-10-17 07:11:30,tolong min  pada fitur funds est  nilai asset itu ada presentasi kenaikan penurunan nilai aset dlm idr  juga baikny ada pada tiap aset  ini menurut ane biar para holder makin sayang sama asetnya wkwkwk ,2
2021-11-01 03:45:15,min mau nanya   untuk wd bnb ke trust wallet berapa lama ya saya sudah tunggu  jam belum juga sampai   mohon untuk dilakukan tindakan secepatnya🙏,1
2021-11-12 09:41:28,pengembang tolong dibuatkan alarm khusus yang tidak sama dengan notif peraturan sistem  jadi bisa membedakan mana notif dari indodax dengan app yg lain,1
2021-11-15 08:19:17,mantap   tp msh blm bnyak mndapatkan hasil trading semoga semakin banyak hasil nya biar bisa buat nambahin kebutuhan masa depan,2
2021-11-19 09:12:00,biaya penarikannya bisa dikurangin ndak 🥲 mahal bat 🥲 bintang  sek🥲,2
2021-06-06 00:19:28,sering eror   berpotensi merugikan  karena ini kan kaitan nya sama aset       sudah lumayan bagus  mt rutin dan ada pemberitahuan   saran tambahin menu stop loss,0
2021-11-23 01:07:28,mantap sih cuma itu pemotongan nya agak besar sih menurut saya rp  k per penarikan kalo bisa sih di kurangi itu lebih bagus,2
2021-10-07 00:31:54,min kenapa ya setiap kali saya mau daftar mesti nomer telpon telah di gunakan  padahal saya kan belum pernah mendaftarkannya   tolong beri penjelasan nya ,1
2021-10-31 13:49:19,sekarang masuk aplikasi lama banget  ya mungkin karena banyak yang pakai  tolong ditingkatkan lagi kapsitas servernya ,0
2021-11-29 00:27:39,bang  request raca segera di release yaa   sebelum keduluan market sebelah   kalau udah tak kasih  ,1
2021-10-19 01:23:08,secara keselurihan bagus dan mudah di mengerti tapi ongkos wd nya kemahalan  mungkin bisa dikurangi  ribu jadi lebih murah  terimakasih,2
2021-11-08 02:45:32,min kalo bisa chart yg sudah kita gambar masih tersimpan biar gak susah masukkan indikator dan analisa lagi  kaya app sebelah gitu,1
2021-10-21 13:43:36,aplikasinya bagus buat pemula  fiturnya tolong ditambah biar bisa kayak kucoin atau binance  grafik candle sticknya bisa lebih real time sehingga ketahuan mana market yg lagi rame dan biaya tolong dipermurah seperti biaya withdrawnya kan membernya dah banyak ,2
2021-10-17 14:56:02,sementara kasih  dulu ya  kalau sampai akhir tahun  bisa tercapai targetnya  baru aku tambah bintangnya  🤗,1
2021-10-11 06:33:51,halo admin kenapa riwayat transaksi dalam rupiah jadi ilang  lebih enak kalo ad dlm rp bukan jumlah token atau coin yg kita beli ,1
2021-10-12 00:40:03,platform untuk trading buat pemula udh cukup bagus tapi masih kurang infonnya untuk update atau lagi perbaikan  tolong lebih diperhatikan servernya,2
2021-10-05 11:42:28,bagus  cuma sedikit kritik  belum otomatis dan masih harus manual refresh untuk melihat naik turun nya coin ,2
2021-10-28 08:16:58,aplikasi ini udah bagus cuma fee terlalu gede  fitur lainnya udah enak dan saya harap ada fitur futurenya dengan fee yg rendah bagi kaum kecil,2
2021-11-19 14:37:43,kasih bintang  dulu nanti tunggu sampai  minggu lg jika tanpa kendala saya tambahin bintang nya,2
2021-10-21 04:47:54,min indodax udah bagus tapi untuk masalah setelah update mohon dipercepat karna masih banyk trader trader pemula yang gak bisa transaksi setelah ada update,2
2021-11-08 07:51:55,masukan  biaya admin penarikan     tolong di turunin  aplikasi sebelah lebih murah,2
2021-11-09 08:04:23,tolong dong admin supaya menambah kan koin² mucin nya biar lebih joss lagi karna kalau sudah tinggi harga nya kasian kami pemain modal sedikit🙏🏼🙏🏼,1
2021-11-20 12:46:25,tolong akun bank depositnya ditambah bni atau bri dong   mau deposit susah kalo ngak ada dua bank tersebut,1
2021-10-27 00:28:26,untuk biaya transaksi penarikan masih cukup besar  menurut saya   dan untuk grafik kadang gx stabil ,2
2021-11-14 01:19:25,tolong fee nya dikurangi sewaktu transfer penarikan   fee nya besar banget ,1
2021-11-04 13:55:27,hari ini jam   beli usdt  tapi sampe sekarng ini belum juga masuk   knp  ,0
2021-10-16 00:14:53,kapan ya ada menu tabungan staking  bot trading pinjaman online  crypto credit card dan merchant belanja online dng crypto di indodax   ,2
2021-11-14 12:33:17,bagus aplikasikasinya  tp terkadang gak bisa terbuka aplikasi nya   tlg supaya diperbaiki,2
2021-11-26 00:54:06,fee ny terlalu besar buat kita pemain receh,2
2021-10-10 06:44:57,sejauh ini selalu lancar  tanpa kendala yg berarti  wd lancar demikian juga dengan deposit ,2
2021-10-21 04:48:41,harga coin gak masuk akal sesudah masuk investasi harga coin misal  ribu di marketcap  tiba diindodax jadi  ribu  indodax korupsi,1
2021-11-14 12:16:44,kalo bukan akun kadang keluar dengan sendirinya   ini ada apa sih sama indodax  ,0
2021-11-12 13:44:46,untuk pemula  app sangat mudah digunakan meski sering delay ketika melakukan scalping,2
2021-11-03 03:07:32,kalau mau narik k fee nya mahal banget k tolong kondisikan dong   harusnya fee nya tergantung jumlah penarikan  ,1
2021-11-01 03:55:12,kenapa ya pada waktu beli koin shiba gangguan tapi untuk yang lain bisa mohon ditingkatkan lagi ya server sering down,1
2021-10-10 09:46:36,saya akan menambahkan  bintang lagi jika menambahkan jaringan polygon    indodax akan menjadi aplikasi yang top,2
2021-12-02 01:00:27,good     tapi harus jeli    tempat trading dengan coin yg lengkap   ,2
2021-11-19 14:43:13,msh blajar wajar minus lama kelamaan jga paham  trimakash sudah mengajarkan berinvestasi   salam sukses untuk pengguna indodax,2
2021-10-06 02:01:31,secara keseluruhan aplikasi sdh bagus  tolong di pertimbangkan masalah fee agar tidak terlalu tinggi 🙏🙏,2
2021-11-02 01:54:34,bagus banyak app serupa bahkan lumayan bagus tapi kadang kurang nyaman aja  tingkatkan terus  ,2
2021-09-01 08:20:37,good job indodax  riwayat trade udah diberesin mantappp  tgl listing coinnya harap coin papan atas segera dilisting agar trader indo jg bisa cuan ga ketinggalan dg laennya  paling ngga top  spt solana blm msk list     salam sukses slalu,2
2021-11-16 05:19:58,tolong dong untuk  aoa bisa gunakn kembali jaringn erc  nya saya mau pindahin k dompet exchnge lain soal nya,1
2021-11-01 12:45:51,saya kasih bintang   karena sudah ada sedikit perbaikan dan tidak terlalu lemot  meskipun,1
2021-11-22 12:49:39,klo bisa di tambah fitur    staking dan earn seperti yang lain  ,2
2021-10-26 02:32:47,aplikasi indodax masih dalam proses pemeliharaan   maksdnyaa knp ini yah ka    g sb di bukaaa oohhhhhh,0
2021-10-29 14:10:45,masih dalam tahap belajar  semoga indodag semakin baik dan semakin maju  gbu indodag,2
2021-10-10 05:14:54,saya baru pertama bergabung ke indodax  semoga saya cpt mengerti cara penggunaannya ,1
2021-10-28 07:31:46,wd dari sore sampe pagi ga diproses juga   gila yg komen wd gampang anak buahnya sendiri pasti ,1
2021-11-04 01:34:21,aplikasi yg bagus tp tolong biaya wd di kurangi dong jgn rb sm biaya instan jg ,2
2021-11-14 12:21:43,biaya fee yg sangat mahal  pemahaman dalam bentuk idr cukup puas,2
2021-10-10 12:49:22,halo indodax  apakah saya bisa depo melalui paypal     terimakasih,1
2021-11-11 00:53:28,sering nge hang dan saldo ga muncul tolong di perbaiki lagi sistem nya,1
2021-11-15 02:45:53,tolong ditambah untuk pembuka kunci dengan sidik jari  trims,1
2021-10-20 12:20:17,tingkatkan pelayanan terhadap nasabah biar indodax menjadi exchange no  di indonesia,2
2021-11-08 06:31:57,apapun keluh kesah kalian jangan lupa follow ig gw ya ,1
2021-10-05 05:38:12,admin tolong tambahkan fitur save teknikal seperti tradingview agar tidak cape dalam menganalisa,1
2021-10-02 03:57:45,fee penarikan kalau bisa dikurangi kak  di aplikasi sebelah bisa lebih murah x 😑,2
2021-10-18 06:47:37,tolong untuk untuk fitur di aplikasi kasih stop loss min biar tidak nyangkut terlalu dalam,1
2021-11-09 06:37:55,fitur²nya informatif  mudah untuk dipahami bagi pemula ,2
2021-11-30 00:51:22,pembelian token masih terlalu lama😪,0
2021-11-13 00:24:12,sampai saat ini masih bagus cm kl bisa biaya wd nya dikurangi,2
2021-11-12 14:36:09,mohon ditambahkan akun bank yang lebih variatif untuk top up,2
2021-11-06 03:12:08,tinggal dari segi tampilan aplikasi aja kurang simple   ,2
2021-11-03 05:23:06,sudah lama saya memakai aplikasi ini   tingkatkan terus,0
2021-10-20 03:23:49,tlg ditambahkan fitur keamanan fingerprint agar saat buka apliksi bisa lbih simple ,1
2021-11-15 06:58:53,saya berharap lebih baik dan bisa bersaing dg lainnya ,2
2021-10-16 03:05:41,selamat pagi ni kenapa ya saya jual dari kemarin koq macet    tambah lemottt,1
2021-11-20 12:10:04,cs pake pesan instan seperti whatsaap line dll aku kasih bintang  ,2
2021-11-13 00:05:37,mantaaaaap jika lebih mantap akan saya kasih bintang ,2
2021-11-20 07:22:26,coba dulu     ,1
2021-11-07 12:26:24,ini tahun yg baik  semoga indodax jd platform indonesia terbaik  thxs perbaikanya,2
2021-10-29 02:10:21,katanya ada cripto baru idm tgl   tapi di cek belum muncul  ,1
2021-11-18 13:29:35,indodax semakin baik,2
2021-10-28 06:58:00,semoga bisa dapet cuan dari sini  masih sering keluar masuk,0
2021-11-05 12:30:02, star dulu kalaw udah dapet  bitcoin baru  star ,1
2021-10-28 13:48:08,apa apa sih mau jual   malah kejual   gara  apk ngebug tolong dong di benarin,1
2021-11-02 02:40:28,ada apa dengan indodax ku   sedang dalam pemeliharaan ,2
2021-11-13 14:28:53,baru pemula mudah aplikasi nya bagus dan amanah tks   ,2
2021-11-11 14:11:57,fee kegedean tapi enaknya bisa instan beli dan jual,1
2021-11-02 00:19:54,semoga terus berkembang sbg member baru di indodax gw enjoy aja,2
2021-10-21 12:09:48,verifikasi data diri kameranya kok gelap ya jd gagal terus,1
2021-11-10 06:53:14,untuk penarikan 💰 mohon biaya admin nya mohon di kurangin 😌,1
2021-11-18 00:03:22,baru menggunakan    semoga bermanfaat,1
,tolong dong update fitur jual beli nama token usdt harusnya samain aja kaya token idr  beli  harga  token     jumlah  usdt     hasil berapa token yg di dapat jual  harga  token     jumlah  token     usdt yg di dapat biar gk ribet harus buka kalkulator dulu pengen dpt brpa usdt biar sesuai gk kurang gk lebih  kan sama aja cara kerjanya kali dan bagi ,2
2021-12-02 18:41:59,mudhan slalu bangus,1
2021-12-02 18:40:45,like it,1
2021-11-24 06:09:14,mantap bgt aplikasinya  sangat membantu tuk trading coin  hanya saya kurangin  bintang krn push notifikasinya kadang bekerja kadang tidak,2
2021-12-02 16:57:02,👍👍👍,1
2021-12-02 11:37:11,nice,1
2021-12-02 05:19:06,min transfer virtual account ke bni kok gag ada sih    tolong ada in donk min,1
2021-12-02 01:00:27,good     tapi harus jeli    tempat trading dengan coin yg lengkap   ,2
2021-12-01 14:24:32,tingkatkn lg,1
2021-12-01 14:19:00,sementara belum ada komplain dari saya,1
2021-12-01 12:34:24,mantap,2
2021-12-01 06:43:47,gagal trus utk verifikasi nya mohon dipermudah utk verifikasi nya,1
2021-12-01 06:38:39,kenapa withdraw busd saya sampai saat ini belum masuk juga  saya harus melapor kemana lagi di email juga tidak dibalas  saya harus datang ke kantor  ini dana yg saya kirim besar,1
2021-12-01 06:37:13,awal awal sering maintenance  tapi akhir jnj jarahngd,1
2021-12-01 06:25:02,sering eror,0
2021-11-30 07:28:06,alhamdulilah,1
2021-11-23 08:26:34,ok,1
2021-11-30 01:11:11,tolong tambahkan jaringan polygon🙏,1
2021-11-30 00:51:22,pembelian token masih terlalu lama😪,0
2021-11-29 13:05:35,mantap semoga ad rejekinya,2
,setelah di update kenapa timing trading nya jadi kebalik nih   mohon koreksi nya ya   terimakasih,1
2021-11-29 00:27:39,bang  request raca segera di release yaa   sebelum keduluan market sebelah   kalau udah tak kasih  ,1
2021-11-28 14:53:44,ok,1
2021-11-28 12:07:56,mau tanya akun terkunci karena nomor hp hilang  terus lupa nomor hp masukkan nomor baru dan ktp tapi kok ktpnya gak bisa terkirim padahal koneksi lancar  tolong dibantu   nb  device redmi note  pro  thx,1
2021-11-28 00:25:21,baik dan membantu kami,1
2021-11-27 07:33:30,mantap,2
2021-11-26 06:15:58,kurangi pajaknya,1
2021-11-26 02:50:46,aplikasi bagus,2
2021-11-26 01:27:44,tambahkan fitur stop market,2
2021-11-26 01:00:52,mudah di mengerti,2
2021-11-26 00:54:06,fee ny terlalu besar buat kita pemain receh,2
2021-11-26 00:37:26,oke,1
2021-11-26 00:11:51,kesan yg memuaskan,1
2021-11-25 06:29:19,okey,1
2021-11-24 23:56:02,ok  tahab belajar klo terbukti bagus en profit terus fullin bintanya,2
2021-11-24 00:48:06,semoga di percepat deposito dan whitdraw bosku    kami  untuk kerja yang pepersonal    di pertahankan aplikasih ini    berapa tahun kedepan bos arus di res pon    untuk keluahan    pelangan   dan cinta indodax    arus bisa di percaya     butikan indodax   trading investasi   bukan main main semata    buat lah kami banga sm kmu   dan sukses selalu   amin    dan berkah    gak ada tipu tipu ,2
2021-11-23 02:57:03,saya beri bintang  karena ada hal yang menurut pribadi saya terlalu banyak biaya admin  deposit kena biaya  beli kena biaya  jual kena biaya  tarik juga kena biaya ,0
2021-11-23 01:05:01,ia saya menyukai,1
2021-11-23 01:07:28,mantap sih cuma itu pemotongan nya agak besar sih menurut saya rp  k per penarikan kalo bisa sih di kurangi itu lebih bagus,2
2021-11-22 12:49:39,klo bisa di tambah fitur    staking dan earn seperti yang lain  ,2
2021-11-22 01:43:36,good,2
2021-11-21 12:18:34,udah tranfer tapi blom masuk juga,1
2021-11-21 09:38:05,good,2
2021-11-20 15:02:39,mohon pencerahan  dri tdi malam mau login ke indodax ko malah di suruh ferivikasi   tidak sprti biasanya ferivikasi apa   kode masuk lewat sms mo d masukin kemana   login lewat website ya ga bsa  gmna solusinya    trmksh,1
2021-11-20 12:46:25,tolong akun bank depositnya ditambah bni atau bri dong   mau deposit susah kalo ngak ada dua bank tersebut,1
2021-11-20 12:10:04,cs pake pesan instan seperti whatsaap line dll aku kasih bintang  ,2
2021-11-20 10:59:02,terlalu membebani untuk system tax nya kalo buy ga pending ga masalah  lah udah pending lama eh masih aja kena tax hmmm mohon ditinjau ulang untuk system tax dan buy sellnya agar tidak mengecewakan customer,1
2021-11-20 09:19:57,ok,1
2021-11-20 07:30:49,bisa mengikuti   belajar perkembangan digital,1
2021-11-20 07:22:26,coba dulu     ,1
2021-11-20 02:13:53,ko lagi lambat banget ya hr ini,0
2021-11-20 01:01:02,lumayan lah,2
2021-11-19 22:54:06,mohon maaf sesudah update susah masuk loading    akses jual beli ke ganggu,0
2021-11-19 17:46:34,kenapa setiap setelah update jadi lemot,1
2021-11-19 14:55:55, dulu bellum di cobak kalok ngak ruwet dan bagus saya tambak bintangnya,2
2021-11-19 14:53:01,perbaiki lah bos aplikasi nya     setiap ada aktivitas besar   kenapa erorr    jangan sampai pelanggan anda lari ke toko sebelah     jangan biaya admin ny aja bos yg di utamaain    aplikasi nya di maintenance perbaharui bos,1
2021-11-19 14:43:13,msh blajar wajar minus lama kelamaan jga paham  trimakash sudah mengajarkan berinvestasi   salam sukses untuk pengguna indodax,2
2021-11-19 14:37:43,kasih bintang  dulu nanti tunggu sampai  minggu lg jika tanpa kendala saya tambahin bintang nya,2
2021-11-19 09:12:00,biaya penarikannya bisa dikurangin ndak 🥲 mahal bat 🥲 bintang  sek🥲,2
2021-11-19 08:42:35,masih pemula semoga lancar,2
2021-11-18 13:29:35,indodax semakin baik,2
2021-11-18 13:13:15,excellent,1
2021-11-18 10:54:29,bagus 👍,2
2021-11-18 09:50:11,nice,1
2021-11-18 01:42:04,baru nyoba,1
2021-11-18 00:32:19,lmyan puas,1
2021-11-06 14:21:26,kalo bisa fee penarikan dimuarahkn lagi  ribu kak,1
2021-11-18 00:10:53,bagus seh sayang ga bisa deposit via bni mobile lg,2
2021-11-18 00:03:22,baru menggunakan    semoga bermanfaat,1
2021-11-17 14:13:03,ok,1
2021-11-17 07:22:11,sayang biaya wd terlalu besar,0
2021-11-17 06:58:37,bagus,2
2021-11-17 02:19:43,oke,1
2021-11-17 00:05:51,buat yang ngeluh mahal² ini exchange lokal bro likuiditasnya kecil jadi pahami,2
2021-11-16 13:59:25,apk nya bagus pengguna banyak   cuman fee nya menurut saya besar,2
2021-11-16 05:19:58,tolong dong untuk  aoa bisa gunakn kembali jaringn erc  nya saya mau pindahin k dompet exchnge lain soal nya,1
2021-11-16 00:40:09,terkadang setiap kali mau proses jual beli  tidak bisa langsung terproses dan akhirnya urung terjual atau dibeli  dan kalau bisa  untuk notifikasi alarm diberikan suara agar bisa terdengar ,1
2021-11-16 00:32:18,sementara  dulu   tolong untuk fee wd nya di sesuaikan pengambilan  fee rbu terlalu berat min  untuk pemain kecil   sinyal juga di tingkat kan lagi  sering nyangkut padahal jaringan sinyal full   tambahin coin yang lagi populer tolong di respon dan di perbaiki lagi,1
2021-11-14 12:33:17,bagus aplikasikasinya  tp terkadang gak bisa terbuka aplikasi nya   tlg supaya diperbaiki,2
2021-11-16 00:26:39,aplikasinya bagus  cuman wdnya agak mahal   ,2
2021-11-16 00:10:00,overall apk bagus tampilan oke dan simple yang sangat di sayangkan fee withdraw nya itu loh yang gede banget beda jauh sama apk sebelah  coba untuk kedepanya di rencakan pengurangan potongan fee nya,2
2021-11-15 12:53:03,baru di coba,1
2021-11-15 08:19:17,mantap   tp msh blm bnyak mndapatkan hasil trading semoga semakin banyak hasil nya biar bisa buat nambahin kebutuhan masa depan,2
2021-11-15 06:58:53,saya berharap lebih baik dan bisa bersaing dg lainnya ,2
2021-11-15 03:58:48,tolong dong coin raca di listing please,1
2021-11-15 02:45:53,tolong ditambah untuk pembuka kunci dengan sidik jari  trims,1
2021-11-14 13:49:30,mantap,2
2021-11-14 12:57:29,wooww,1
2021-11-14 12:21:43,biaya fee yg sangat mahal  pemahaman dalam bentuk idr cukup puas,2
2021-11-14 12:16:44,kalo bukan akun kadang keluar dengan sendirinya   ini ada apa sih sama indodax  ,0
,tolong listing raca dong 😁,1
2021-11-14 11:05:39,jossssssssssss,1
2021-11-14 08:24:40,kapan ada koin radio caca,1
2021-11-14 07:06:22,itu doang,1
