Date,Content
2021-11-09 7:44:21,"Duhh Tolong INDODAX Di Perbaiki, Untuk Transfer Ke Dompet Elektronik, Udah Fee Nya Mahal Transfernya Cuma Bisa Dikit, Transfer 1Juta Fee 25rb, Transfer 10Jt Harus 10Kali Transaksi Dengan Biaya Fee 25rb Berkali-kali. Duit Habis Dah Kepotong Fee 🙂🙂 Tolong Di Perbaiki Yaa 🙏🙏 Kalau Aplikasi Mau Berkembang, Tolong Jangan Banyak Merugikan Pengguna 🙂🙂"
2021-11-09 2:26:32,dear indodax knph saya mau transfer ke trust wallet gagal terus mohon segera di perbaiki
2021-01-07 0:11:09,"Selamat pagi, pagi ini saya menunggu kode otp dari sms, gak di kirim kirim lama sekali. Gimana saya mau buka indodax kalo gak di kirim kode otp. Tolong di follow up dong."
2021-11-07 12:21:19,"Indodax error? Masukin PIN kok gagal terus? Tolong dibantu solusinya, makasih"
2021-11-07 8:31:44,"Mau transfer koin ke wallet lain, kok sms/telpon verifikasinya tidak muncul2??"
2021-11-07 6:32:18,Biaya penarikannya sadis banget sampe 25rb
2021-11-07 6:31:51,Mengapa verifikasi Email untuk foto s lain lama sekali
2021-11-07 5:54:53,"Kepada developer tolong batas umur verifikasinya tolong di setting lagi ,supaya yang umur 17 bisa verifikasi"
2021-11-07 1:24:22,"Indodax, kalau bisa koin karya anak bangsa diperbanyak, dibantu lah gitu, jangan ketinggian ransum nya dong, syarat diperingan buat koin negri kita sendiri.... Pair juga diperbanyak gitu, layanan juga ditambah seperti stake, pool, dll Bintang 3 aja karena terlalu sering maintenance dan biaya depo dan wd ketinggian , Tennya dimaksimalkan lah fungsinya"
2021-11-06 1:26:08,Ok
2021-11-07 1:16:54,"Saya sangat kecewa sama pelayanan, berapa x coin saya tidak masuk ke market. Terakhir coin litcoin yang tak kunjung masuk."
2021-11-06 11:56:03,"Bintang 3 dlu,, kluhan saya kdang banyak koin yg mainet"
2021-11-06 10:47:51,Untuk biaya WD ke rekening 25.000 terlalu besar di banding Platfom yg lain yg termahal di 10.000 sampe 15.000 aja
2021-11-06 7:27:59,Jangan keserungan update terus ini aplikasi..dan bagi admin chat room jangan seenaknya main baned orang yang hanya sekedar beri info tentang coin yang bakalan pump
2021-11-06 3:16:58,"Maintenance terus, mau ngirim bnb ajah susah banget"
2021-11-06 1:45:03,"Mau tarik dana nya kok susah, selalu bilang nya lagi ada pemeliharaan sistem. Seperti dipersulit. Mohon ditingkatkan pelayanan nya dong."
2021-11-05 23:57:33,kenapa selalu muncul masukkan password dan aset saya tidak muncul???
2021-11-05 14:48:12,Tambahin fitur staking dong min biar bisa bersaing dengan yang lain
2021-11-05 14:13:44,"Sebagai yg terbesar di indo, jgn cuma jadi penyedia, tapi tunjukan juga pelayanan yg terbaik dari aplikasinya."
2021-11-05 1:25:32,Dana beku sangat mengganggu
2021-11-05 0:50:21,Eror mulu. Semoga bisa lebih ditingkatkan lagi
2021-10-21 6:50:50,Min Biaya penarikan di bawah 500.000 jangan kemahalan Min.
2021-11-04 1:09:39,Knp sih sekarang sering banget maintenance..??
2021-11-03 7:51:46,tambahkan suport alamat binance smart chain pad btc dong biar penarikanya lebih murah
2021-11-03 5:54:40,Mantaf
2021-11-03 5:45:35,bagus
2021-11-03 5:25:27,"Biaya pengiriman mahal bos😭 ,,,saya mau melakukan deposite dari indodax ke mining lain menggunakan TRX di indodax saya TRX cuma 50trx dan melakukan pengiriman 30 trx, terima bersih 30trx dengan total biaya 40 TRX ..😭😭😭😭😭😭 Fee di potong 25 rebu klo tranfer ke bank LINKAJA😭 padahal saya suka indodax ini,"
2021-11-02 23:57:53,kurangnya cuma satu.... untuk coin usdt gak ada instan order..... jadi susah buat trading..... tiap jual keburu donw
2021-11-02 23:50:41,Tolong server nya di perbagus sering Rugi gegara loss server
2021-11-02 22:02:52,Susah mendapat kode OTP saatmau login jadinya saya Login di browser Mohon banyuannya
2021-11-02 22:00:22,"Maaf ya ulasan ini sangat menyakitkan, tapi saya merasa dirugikan saat harga turun sedikit saja malah hitung2 rugi sampe 3000 rupiah, setelah harga naik sedikit malah untung 100 rupiah, aneh., Saya main dogecoin."
2021-11-02 21:27:31,MAU DFTAR SULIT AMAT(USER NAME SUDAH DI GUNAKAN MEMBER LAIN jawabanya terus menerus)MIIN...........gimana tolong pencerahanya.......
2021-11-02 10:17:08,"Min untuk penarikan melalui dana tolong dong di tmbhin nominalnya.masa cuma 2 jt,kalo mw nrik 4 jt aja btuh dua kali penarikan,jadi makan biaya lagi 2 kali,"
2021-11-02 3:02:29,"Halo cs indodax . Saya tranfer bnb di indodax ke trus wallet dengan pakai jaringan sama bep20. Keterangan di indodax sukses, Tapi sudah 16 jam belum masuk di truswallet. Mohon petunjuk. Thanks"
2021-11-01 14:38:14,Bikin pusing saatelakukan Sell Krn harga turun/naik Krn waktu lama di acc
2021-11-01 14:26:07,Bnb kapan selesai maintenance nya ??
2021-11-01 7:24:03,"Mantap gan saya baru buka lgh indodax, ternyata skrng udah ada coin SLP, tapi jaringannya erc20, untuk jaringan erc20 skrng ini biaya gas fee nya sangat amat mahal alias tinggi jadi perlu di pertimbangkan, mungkin coba adakan jaringan via ronin gan,. Maaf baru bisa kasih bintang 3. Mungkin nanti kalau sudah ada jaringan slp via jaringan ronin nanti saya kasih bintang 5. Terima kasih."
2021-11-01 3:46:01,"ini gimana sih cara verivikasi ya lewat no hp , ngk di kirim kirim kodenya ke no hp , kesel jadinya"
2021-10-31 13:51:43,"makin lama makin ga efektif, udah order di berapa tapi baru kepasang pas 5 menit kemudian ga jelas pp"
2021-10-31 9:36:10,masukin vancat sama raca dong
2021-10-31 7:25:38,sekedar saran tolong di tambahin SL dan TP trimakasih
2021-10-31 3:50:12,Puasss
2021-10-30 8:43:50,"Bintang 3 dulu, Nanti kalau sudah kaya baru tambah in Bintang 2"
2021-10-29 14:08:01,Kapan rilis koin racca min???
2021-10-29 9:57:13,Deposit saya sudah 1 hari lebih gak masuk masuk
2021-10-29 7:18:51,"Server jelek sering eror, tidak ada inovasi"
2021-10-29 7:06:34,Why we cant login. we save all pasword in my mobile auto save in google never wrong.
2021-10-29 6:32:52,"SOLVED: ANEH saya sudah setting take profit (sell di harga 447.xxx) ketika saya cek history harga, padahal sdah melewati 450.xxx saya sudah pastikan waktunya, seharusnya sdah ke Sell. Tp skg harga malah turun lagi. Kalau kayak gini ya rugi. TERNYATA PENDINGNYA LAMA -+ 3 JAM"
2021-10-29 0:24:20,Verifikasinya lemot bukanya
2021-10-29 0:16:51,mohon kedepanya lebih diperbaiki
2021-10-29 0:10:22,Lama banget koin koin yg lain bisa di akses. Jadi telat beli.
2021-10-28 15:38:54,Ndk taok ntan
2021-10-28 15:26:08,Oke sih baik baik aja hanya sering error
2021-10-28 14:31:54,"Deposit via shopee pay pakai QR Code, harusnya bisa cepat, ini malah gak masuk masuk udah lebih dari 4 jam, CSnya ditanyapun gk ada tindakan solutif diminta nunggu 3 jam, setelah 3 jam gk masuk"" diminta tunggu lagi 12 jam. Bukti transaksi juga sudah sya lampirkan. Kenapa layanannya seburuk ini?"
2021-10-28 13:52:07,Saya pengguna baru indodax Saya baru pertama kali top up tapi kenapa gak masuk masuk yaa?
2021-10-28 12:35:24,Banyak bugs
2021-10-28 12:14:03,"Ini gimana min ??? Saya widrrwl dri apk ini ke bank, skrng udah lewat 1 hari kerja belum succes t,masih infrogres terus!!!"
2021-10-28 11:41:30,"saya turunkan bintang lagi, karena tidak stabil jaringan harus yg bener2 kuat, kalo di tokocrypto dengan jaringan yg sama cepet jual belinya, rugi kalo gini terus"
2021-10-28 10:48:23,kok eror su
2021-10-28 9:34:01,tolong diperbaiki untuk servernya masa mau buy loadingnya sangat lama
2021-10-28 9:01:48,Deposit menggunakan qris tidak masuk tolong!
2021-10-28 7:21:41,"Masih tahap lihat2 dan belajar , nnt ditambah lagi"
2021-09-09 7:07:10,sering gangguan klo mo serok :/
2021-10-28 7:18:59,"Perbaiki lagi, sy daftarkan no di HP lain. kode OTP sdh masuk tp susah ditulis di HP yg sy instal indodax"
2021-10-28 1:02:01,"Selalu minta kode Pin seperti baru login, sungguh tidak nyaman."
2021-09-20 1:30:59,Woiii servernya benerin dong....parah yeee kalo lg shiba ngepump error truuss..sueee
2020-10-09 20:23:14,Kenapa sich indodax eror terus
,"Susah, transaksi lambat"
2021-10-27 12:40:37,Membatalkan rencana jual yg sudah di terapkan Lgi ngga bisa kah soalnya mau sclaping nih lgi error' kah indodax?
2021-10-27 12:00:10,"Server buruk, selalu error kalo pas ada koin lagi harga tinggi. Parah."
2021-10-27 8:01:56,Kok error sih tolong di perbaiki
2021-10-27 7:16:19,Semakin di perbaharui semakin loading
2021-10-27 7:09:40,Sering lag klau ada koin pump
2021-10-27 1:40:20,Fucm
2021-10-27 1:14:29,Kirim dari metamask lama bgt masuk nya. Kalo depo pake rekening ae cepet.. tingkatin kualitas kecepatannya min.
2021-10-27 0:23:03,belum ada............................................................................
2021-10-26 13:54:14,"Sinyal bagus, tp mau update gk bisa terus"
2021-10-26 13:43:34,"Pas market lagi bagus malah ngak bisa sel, failed terus hmm"
2021-10-18 15:33:12,Mohon untuk proses verivikasi dipercepat. Pengalaman saya agak tidak mengenakan karena harus menunggu lama
2021-10-26 2:31:01,Mohon bantuannya kenapa vertifikasi ku selalu gagal padahal semua bio data sudah saya isi🙏🥺
2021-10-25 13:33:52,Sering lelet kadang sudahhh time limit tapi coin gak kebeli... Kalau malam jugaaa kadang tambah lelet
2021-10-25 8:07:53,"Bagus,tapi untuk WD fee nya jangan terlalu mahal"
2021-10-25 0:03:17,Biaya withdraw terlalu mahal
2021-10-24 14:58:47,"disuruh update,.malah g bisa diupdate...jadi g bisa ttansaksi donk"
2021-10-24 14:09:17,"Malam min , maaf saya mau tanya , limit order ko tidak berfungsi dengan baik ya ?"
2021-10-24 6:41:16,"Harus nunggu 5 bulan baru bisa daftar_-"" Kelamaan anjr"
2021-10-24 0:53:10,Lebih tingkatkan pelayanan
2021-10-24 0:29:37,Ok
2021-10-24 0:12:37,Masih coba trading
2021-10-23 6:44:11,"Saya jual aset pake limit ,tapi setelah sampe ke angka limit masih belom terjual juga seharusnya otomatis Tolong di perbaiki pitur limit order karna sering eror"
2021-10-23 6:32:33,Biaya untuk penarikan sangat membengongkan 🤭
2021-10-23 0:12:58,trading view atau barchat nya gak bisa kebuka... min
2021-10-22 12:59:16,"Min, depo saya sampai sekarang belum masuk juga. Biasanya langsung masuk. Sudah 2x lho kayak gini. Hubungi lewat live chat udah nunggu lama malah keputus terus. Tolong diproses sekarang. Saya gak mau tau. Karena udah 2x."
2021-10-22 6:41:45,"Tolong lag nya, sedikit masukan untuk biaya penarikan tolong dikurangi dikit, karna pemain awam biasanya lebih mentingin profit dikit buat kebutuhan. Penarikan sama biayanya hampir mahal biayanya. Full star setelah lebih baik. Trima kasih"
2021-10-22 0:16:24,"Sebenarnya aplikasinya dah bagus ,saran aja kalau bisa grafik /kendel stik ..jual dan beli langsung d exekusi sehingga tidak perlu order dulu yg mengakibatkan lambatnya transaksi"
2021-10-21 12:16:23,Chat room erorr
2021-10-21 12:10:56,Ayoh coba
2021-10-21 6:55:31,"Salam cs indodax....sy ingin bertanya sy memiliki indodax di email sy,, trs bisa kah bitcoin yg di email di pindah kan ke indodax"
2021-10-21 6:24:42,"Aplikasi menurut saya sudah bagus, cuma potonganya kayak gajah, kasian yg punya modal minim"
2021-10-21 4:49:49,Servernya down kah atau apa nih kok gak bisa buat buy bintangnya 3 dulu kalau udah gak down AQ kasih 5 bintang
2021-12-01 6:38:39,Kenapa withdraw busd saya sampai saat ini belum masuk juga? Saya harus melapor kemana lagi?di email juga tidak dibalas. Saya harus datang ke kantor? Ini dana yg saya kirim besar
2021-11-28 12:07:56,"Mau tanya akun terkunci karena nomor hp hilang, terus lupa nomor hp masukkan nomor baru dan KTP tapi kok KTPnya gak bisa terkirim padahal koneksi lancar. Tolong dibantu.. nb. Device redmi note 8 pro. Thx"
2021-11-24 0:48:06,Semoga di percepat deposito dan whitdraw bosku... Kami. Untuk kerja yang pepersonal... Di pertahankan aplikasih ini... Berapa tahun kedepan bos arus di res pon... Untuk keluahan... Pelangan.. Dan cinta indodax... Arus bisa di percaya.... Butikan indodax.. Trading investasi.. Bukan main main semata... Buat lah kami banga sm kmu.. Dan sukses selalu.. Amin... Dan berkah... Gak ada tipu tipu.
2021-11-19 14:53:01,"Perbaiki lah BOS aplikasi nya.... setiap ada aktivitas besar,, kenapa erorr... jangan sampai pelanggan anda lari ke toko sebelah,,,, jangan biaya admin ny aja bos yg di utamaain... aplikasi nya di maintenance/perbaharui bos"
2021-11-20 10:59:02,"terlalu membebani untuk system tax nya,kalo buy/ga pending ga masalah, lah udah pending lama eh masih aja kena tax hmmm mohon ditinjau ulang untuk system tax dan buy/sellnya agar tidak mengecewakan customer"
2021-11-23 2:57:03,"Saya beri bintang 4 karena ada hal yang menurut pribadi saya terlalu banyak biaya2 admin. Deposit kena biaya, beli kena biaya, jual kena biaya, tarik juga kena biaya."
2021-11-07 12:18:26,"Ya untuk skrang udah lmyan sih indodax, untuk kedepannya kasih fitur stop loss biar gak was was kalau trading. Ow iya jgan sering"" maintenance kalau harga koin lagi turun sering bgt kecewa sama maintenance"" yg gak jelas"
2021-11-20 15:02:39,"Mohon pencerahan..dri tdi malam mau login ke INDODAX ko malah di suruh ferivikasi , tidak sprti biasanya ferivikasi apa ? Kode masuk lewat sms mo d masukin kemana ? Login lewat website ya ga bsa..gmna solusinya ?; trmksh"
2021-11-16 0:32:18,"Sementara 4 dulu - tolong untuk fee WD nya di sesuaikan pengambilan, fee 25rbu terlalu berat min, untuk pemain kecil - sinyal juga di tingkat kan lagi, sering nyangkut padahal jaringan sinyal full - tambahin coin yang lagi populer tolong di respon dan di perbaiki lagi"
2021-11-16 0:10:00,Overall apk bagus tampilan oke dan simple yang sangat di sayangkan fee withdraw nya itu loh yang gede banget beda jauh sama apk sebelah. Coba untuk kedepanya di rencakan pengurangan potongan fee nya
2021-10-14 23:50:43,"Lumayan, hanya perlu 2 hal. 1 Harga fee 25K cukup mahal mengingat jumlah pengguna indodax yang mencapai jutaan orang & terus bertambah, jadi turunkanlah. 2 Beri notifikasi untuk proses jual/beli di order book yang berhasil dieksekusi."
2021-11-16 0:40:09,"Terkadang setiap kali mau proses jual-beli, tidak bisa langsung terproses dan akhirnya urung terjual atau dibeli. Dan Kalau bisa, untuk notifikasi alarm diberikan suara agar bisa terdengar."
2021-11-13 0:14:58,"Buat develop, tolong fitur Stop Loss jangan cuman di coin XRP, kalau bisa di semua koin, biar trader ga kepikiran setiap open posisi. Lengkapi dengan Short selling juga lah kalo bisa."
2021-11-05 4:45:26,"Sangat mudah digunakan, namun kekurangan nya ada di chart, mohon untuk lebih bisa ditingkatkan karna kami tidak selalu menggunakan laptop atau komputer untuk trading. Trims"
2021-10-03 9:43:19,"Aplikasi yang bagus sangat membantu untuk melihat kondisi harga pasaran koin , namun kalau bisa dan mohon dipertimbangkan untuk fee boleh dikurangin karena jika seperti saya yang hanya modal kecil dan keuntungannya juga tidak seberapa malah terberat kan dengan fee yang terlalu banyak saya rasa , kalau bisa untuk dibawah jutaan feenya diperkecil terimakasih 🙏"
2021-10-29 1:02:03,"Minta tolong di review lg utk fee nya yg terlalu besar, mau cuan hrs nutup fee nya nih, maintenance perlu d jaga, sell maupun buy hrs gercep jgn lemot...sya masih selalu setia ma indodax nih"
2021-10-19 6:58:29,Mudah-mudahan Update tambah Joss 😀. Fitur Depo via BNI kok nggak ada lagi ? Bahkan Via ATM BCA juga susah bahkan nggak bisa.
2021-10-17 7:11:30,"Tolong min, pada fitur funds est. Nilai asset itu ada presentasi kenaikan/penurunan nilai aset dlm idr. Juga baikny ada pada tiap2 aset. Ini menurut ane biar para holder makin sayang sama asetnya wkwkwk."
2021-11-01 3:45:15,"Min mau nanya,, untuk wd bnb ke trust wallet berapa lama ya?saya sudah tunggu 2 jam belum juga sampai.. mohon untuk dilakukan tindakan secepatnya🙏"
2021-11-12 9:41:28,"Pengembang tolong dibuatkan alarm khusus yang tidak sama dengan notif peraturan sistem, jadi bisa membedakan mana notif dari indodax dengan app yg lain"
2021-11-15 8:19:17,Mantap.. tp msh blm bnyak mndapatkan hasil trading Semoga semakin banyak hasil nya biar bisa buat nambahin kebutuhan masa depan
2021-11-19 9:12:00,Biaya penarikannya bisa dikurangin ndak?🥲 Mahal bat 25🥲 bintang 4 sek🥲
2021-06-06 0:19:28,"Sering eror.. Berpotensi merugikan, karena ini kan kaitan nya sama aset..(6/6/21) Sudah lumayan bagus. MT rutin dan ada pemberitahuan.. Saran tambahin menu stop loss"
2021-11-23 1:07:28,Mantap sih cuma itu pemotongan nya agak besar sih menurut saya Rp. 25k per penarikan kalo bisa sih di kurangi itu lebih bagus
2021-10-07 0:31:54,"Min kenapa ya setiap kali saya mau daftar mesti nomer telpon telah di gunakan,,padahal saya kan belum pernah mendaftarkannya,,,tolong beri penjelasan nya?"
2021-10-31 13:49:19,"Sekarang masuk aplikasi lama banget, ya mungkin karena banyak yang pakai, tolong ditingkatkan lagi kapsitas servernya."
2021-11-29 0:27:39,"Bang, request Raca segera di release yaa.. Sebelum keduluan market sebelah.. Kalau udah tak kasih *5"
2021-10-19 1:23:08,Secara keselurihan bagus dan mudah di mengerti tapi ongkos wd nya kemahalan. Mungkin bisa dikurangi 25 ribu jadi lebih murah. Terimakasih
2021-11-08 2:45:32,"Min kalo bisa chart yg sudah kita gambar masih tersimpan biar gak susah2 masukkan indikator dan analisa lagi, kaya app sebelah gitu"
2021-10-21 13:43:36,"Aplikasinya bagus buat pemula, fiturnya tolong ditambah biar bisa kayak kucoin atau binance, grafik candle sticknya bisa lebih real time sehingga ketahuan mana market yg lagi rame,dan biaya2 tolong dipermurah seperti biaya withdrawnya,kan membernya dah banyak."
2021-10-17 14:56:02,"Sementara kasih 4 dulu ya, kalau sampai akhir tahun 2021 bisa tercapai targetnya, baru aku tambah bintangnya..🤗"
2021-10-11 6:33:51,Halo admin kenapa riwayat transaksi dalam rupiah jadi ilang? lebih enak kalo ad dlm Rp bukan jumlah token atau coin yg kita beli.
2021-10-12 0:40:03,"Platform untuk trading buat pemula udh cukup bagus tapi masih kurang infonnya untuk update atau lagi perbaikan, tolong lebih diperhatikan servernya"
2021-10-05 11:42:28,"Bagus, cuma sedikit kritik, belum otomatis dan masih harus manual refresh untuk melihat naik turun nya coin."
2021-10-28 8:16:58,"Aplikasi ini udah bagus cuma fee terlalu gede, fitur lainnya udah enak dan saya harap ada fitur futurenya dengan fee yg rendah bagi kaum kecil"
2021-11-19 14:37:43,"Kasih bintang 4 dulu,nanti tunggu sampai 1 Minggu lg,jika tanpa kendala saya tambahin bintang nya"
2021-10-21 4:47:54,Min indodax udah bagus tapi untuk masalah setelah update mohon dipercepat karna masih banyk trader trader pemula yang gak bisa transaksi setelah ada update
2021-11-08 7:51:55,"Masukan, biaya admin penarikan..., tolong di turunin. Aplikasi sebelah lebih murah"
2021-11-09 8:04:23,Tolong dong admin supaya menambah kan koin² mucin nya biar lebih joss lagi karna kalau sudah tinggi harga nya kasian kami pemain modal sedikit🙏🏼🙏🏼
2021-11-20 12:46:25,"Tolong akun bank depositnya ditambah Bni atau Bri dong,, mau deposit susah kalo ngak ada dua bank tersebut"
2021-10-27 0:28:26,Untuk biaya transaksi penarikan masih cukup besar..menurut saya.. dan untuk grafik kadang gx stabil.
2021-11-14 1:19:25,Tolong fee nya dikurangi sewaktu transfer/penarikan . Fee nya besar banget.
2021-11-04 13:55:27,"hari ini jam 16.08 beli usdt, tapi sampe sekarng ini belum juga masuk.. knp??"
2021-10-16 0:14:53,"Kapan ya ada menu tabungan,staking ,bot trading,pinjaman online ,crypto credit card,dan merchant belanja online dng crypto di indodax???"
2021-11-14 12:33:17,"Bagus aplikasikasinya, tp terkadang gak bisa terbuka aplikasi nya . Tlg supaya diperbaiki"
2021-11-26 0:54:06,fee ny terlalu besar buat kita pemain receh
2021-10-10 6:44:57,"sejauh ini selalu lancar, tanpa kendala yg berarti, wd lancar demikian juga dengan deposit,"
2021-10-21 4:48:41,Harga coin gak.masuk akal sesudah masuk investasi harga coin misal 120 ribu di marketcap. tiba diindodax jadi 115 ribu. indodax korupsi
2021-11-14 12:16:44,"Kalo bukan akun kadang keluar dengan sendirinya , ini ada apa sih sama indodax ?"
2021-11-12 13:44:46,"Untuk pemula, app sangat mudah digunakan,meski sering delay ketika melakukan scalping"
2021-11-03 3:07:32,Kalau mau narik 100k fee nya mahal banget 25k Tolong Kondisikan dong.. Harusnya fee nya tergantung jumlah penarikan :3
2021-11-01 3:55:12,Kenapa ya pada waktu beli koin shiba gangguan tapi untuk yang lain bisa mohon ditingkatkan lagi ya server sering down
2021-10-10 9:46:36,Saya akan menambahkan 1 Bintang lagi jika menambahkan jaringan polygon .. indodax akan menjadi aplikasi yang TOP
2021-12-02 1:00:27,Good.... Tapi harus jeli... Tempat trading dengan coin yg lengkap...
2021-11-19 14:43:13,"Msh blajar wajar minus,lama kelamaan jga paham ,trimakash sudah mengajarkan berinvestasi...salam sukses untuk pengguna indodax"
2021-10-06 2:01:31,"Secara keseluruhan aplikasi sdh bagus, tolong di pertimbangkan masalah fee agar tidak terlalu tinggi 🙏🙏"
2021-11-02 1:54:34,"Bagus banyak app serupa bahkan lumayan bagus tapi kadang kurang nyaman aja, tingkatkan terus ."
2021-09-01 8:20:37,"Good job Indodax, riwayat trade udah diberesin mantappp, tgl listing coinnya harap coin papan atas segera dilisting agar trader indo jg bisa cuan ga ketinggalan dg laennya (paling ngga Top 100 spt Solana blm msk list) ...salam sukses slalu"
2021-11-16 5:19:58,Tolong dong untuk $AOA bisa gunakn kembali jaringn ERC-20 nya saya mau pindahin k dompet/exchnge lain soal nya
2021-11-01 12:45:51,"Saya kasih bintang 4, karena sudah ada sedikit perbaikan dan tidak terlalu lemot, meskipun"
2021-11-22 12:49:39,Klo bisa di tambah fitur ...staking dan earn seperti yang lain..
2021-10-26 2:32:47,Aplikasi indodax masih dalam proses pemeliharaan . Maksdnyaa knp ini yah ka .. g sb di bukaaa oohhhhhh
2021-10-29 14:10:45,"Masih dalam tahap belajar, semoga indodag semakin baik dan semakin maju, gbu indodag"
2021-10-10 5:14:54,Saya baru pertama bergabung ke indodax..semoga saya cpt mengerti cara penggunaannya.
2021-10-28 7:31:46,WD dari sore sampe pagi ga diproses juga...Gila yg komen wd gampang.Anak buahnya sendiri pasti.
2021-11-04 1:34:21,"Aplikasi yg bagus,tp tolong biaya WD di kurangi dong jgn 25rb sm biaya instan jg."
2021-11-14 12:21:43,"biaya fee yg sangat mahal, pemahaman dalam bentuk idr cukup puas"
2021-10-10 12:49:22,"halo indodax ,apakah saya bisa depo melalui paypal ??? terimakasih"
2021-11-11 0:53:28,"Sering nge hang dan saldo ga muncul,tolong di perbaiki lagi sistem nya"
2021-11-15 2:45:53,Tolong ditambah untuk pembuka kunci dengan sidik jari. Trims
2021-10-20 12:20:17,Tingkatkan pelayanan terhadap nasabah biar indodax menjadi exchange no 1 di Indonesia
2021-11-08 6:31:57,"Apapun keluh kesah kalian jangan lupa follow Ig gw ya @naz_blast55,,"
2021-10-05 5:38:12,"Admin,Tolong tambahkan fitur save teknikal seperti Tradingview agar tidak cape dalam menganalisa"
2021-10-02 3:57:45,Fee penarikan kalau bisa dikurangi kak. Di aplikasi sebelah bisa lebih murah 4x 😑
2021-10-18 6:47:37,Tolong untuk untuk fitur di aplikasi kasih stop loss min biar tidak nyangkut terlalu dalam
2021-11-09 6:37:55,"Fitur²nya informatif, mudah untuk dipahami bagi pemula."
2021-11-30 0:51:22,PEMBELIAN TOKEN MASIH TERLALU LAMA😪
2021-11-13 0:24:12,"sampai saat ini masih bagus,cm kl bisa biaya wd nya dikurangi"
2021-11-12 14:36:09,Mohon ditambahkan akun bank yang lebih variatif untuk top up
2021-11-06 3:12:08,Tinggal dari segi tampilan aplikasi aja kurang simple...
2021-11-03 5:23:06,Sudah lama saya memakai aplikasi ini.. tingkatkan terus
2021-10-20 3:23:49,Tlg ditambahkan fitur keamanan fingerprint agar saat buka apliksi bisa lbih simple.
2021-11-15 6:58:53,saya berharap lebih baik dan bisa bersaing dg lainnya.
2021-10-16 3:05:41,Selamat pagi ni kenapa ya saya jual dari kemarin koq macet .. Tambah lemottt
2021-11-20 12:10:04,CS pake pesan instan seperti whatsaap line dll.aku kasih bintang 5.
2021-11-13 0:05:37,Mantaaaaap jika lebih mantap akan saya kasih bintang 5
2021-11-20 7:22:26,Coba dulu.!!!@
2021-11-07 12:26:24,"Ini tahun yg baik, semoga indodax jd platform Indonesia terbaik, thxs perbaikanya"
2021-10-29 2:10:21,Katanya ada cripto baru IDM tgl 28. Tapi di cek belum muncul .
2021-11-18 13:29:35,Indodax semakin baik
2021-10-28 6:58:00,"Semoga bisa dapet cuan dari sini, masih sering keluar masuk"
2021-11-05 12:30:02,4 star dulu kalaw udah dapet 1 bitcoin baru 5 star.
2021-10-28 13:48:08,"Apa apa sih mau jual 50% malah kejual 100% gara"" Apk ngebug tolong dong di benarin"
2021-11-02 2:40:28,Ada apa dengan INDODAX ku ( sedang dalam pemeliharaan)
2021-11-13 14:28:53,Baru Pemula.Mudah2 Aplikasi nya Bagus dan Amanah.Tks...
2021-11-11 14:11:57,Fee kegedean tapi enaknya bisa instan beli dan jual
2021-11-02 0:19:54,Semoga terus berkembang.sbg member baru di indodax gw enjoy aja
2021-10-21 12:09:48,Verifikasi data diri kameranya kok gelap ya jd gagal terus
2021-11-10 6:53:14,Untuk Penarikan 💰 mohon Biaya admin nya mohon di kurangin 😌
2021-11-18 0:03:22,baru menggunakan....semoga bermanfaat
,Tolong dong update fitur jual-beli nama_token/usdt Harusnya samain aja kaya token/idr. Beli: Harga (token) -> Jumlah (usdt) -> hasil berapa token yg di dapat Jual: Harga (token) -> Jumlah (token) -> usdt yg di dapat Biar gk ribet harus buka kalkulator dulu pengen dpt brpa usdt biar sesuai gk kurang gk lebih. Kan sama aja cara kerjanya kali dan bagi.
2021-12-02 18:41:59,Mudhan2 slalu bangus
2021-12-02 18:40:45,Like it
2021-11-24 6:09:14,"Mantap bgt aplikasinya, sangat membantu tuk trading coin. Hanya saya kurangin 1 bintang krn push notifikasinya kadang bekerja kadang tidak"
2021-12-02 16:57:02,👍👍👍
2021-12-02 11:37:11,Nice
2021-12-02 5:19:06,Min transfer virtual account ke BNI kok gag ada sih.?? Tolong ada'in donk min
2021-12-02 1:00:27,Good.... Tapi harus jeli... Tempat trading dengan coin yg lengkap...
2021-12-01 14:24:32,Tingkatkn lg
2021-12-01 14:19:00,Sementara belum ada komplain dari saya
2021-12-01 12:34:24,mantap
2021-12-01 6:43:47,Gagal trus utk verifikasi nya mohon dipermudah utk verifikasi nya
2021-12-01 6:38:39,Kenapa withdraw busd saya sampai saat ini belum masuk juga? Saya harus melapor kemana lagi?di email juga tidak dibalas. Saya harus datang ke kantor? Ini dana yg saya kirim besar
2021-12-01 6:37:13,"Awal awal sering maintenance, tapi akhir2 jnj jarahNgd"
2021-12-01 6:25:02,Sering eror
2021-11-30 7:28:06,Alhamdulilah
2021-11-23 8:26:34,Ok
2021-11-30 1:11:11,Tolong tambahkan jaringan polygon🙏
2021-11-30 0:51:22,PEMBELIAN TOKEN MASIH TERLALU LAMA😪
2021-11-29 13:05:35,Mantap semoga ad rejekinya
,setelah di-update kenapa timing trading nya jadi kebalik2 nih.. mohon koreksi nya ya.. terimakasih
2021-11-29 0:27:39,"Bang, request Raca segera di release yaa.. Sebelum keduluan market sebelah.. Kalau udah tak kasih *5"
2021-11-28 14:53:44,Ok
